,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
90,1,4,205,112,71,314.2,3.3,885.552381,11.74285714,-2.25,-0.75,-5.8482044,-0.36542449,0.0,0
91,0,2,217,215,34,159.5,11.5,1605.838095,85.26666667,-3.75,-6.25,-2.2004047,-0.2698616,0.0,0
92,1,2,108,153,16,358.8,0.7,1663.066667,190.9238095,-1.75,-1.0,0.3137713,-0.11520648,0.0,0
93,1,4,227,181,70,101.3,0.5,528.0666667,3.40952381,19.25,0.0,-56.2345658,-0.01277379,0.0,0
94,1,6,206,114,21,82.7,4.7,882.1142857,895.1238095,-8.5,-0.25,115.0,0.08616582,0.0,0
95,1,4,132,120,78,130.3,2.2,682.4095238,340.4095238,-15.75,2.25,-10.3943702,-0.39035926,0.0,0
96,1,1,115,152,56,38.7,2.5,485.6380952,76.74285714,-8.5,0.0,-3.4003118,-0.16772868,0.0,0
97,1,4,112,174,64,1208.0,28.2,1095.209524,868.2666667,10.0,-2.25,-0.2436593,-1.05081369,0.0,0
98,1,4,110,162,63,205.3,4.2,625.2666667,132.9714286,-22.0,-2.25,-4.3322467,0.23417347,0.0,0
99,1,1,111,181,32,85.0,2.0,239.3444444,118.6222222,11.25,1.25,11.6628417,-1.74843911,0.0,0
100,1,2,111,79,66,1755.7,47.3,3033.238095,171.1428571,-59.0,12.0,-28.3537408,0.99788401,0.0,0
101,1,2,118,112,71,43.7,6.2,1986.780952,450.5428571,3.5,-2.75,-0.2120366,-0.10276276,0.0,0
102,1,1,108,142,70,503.3,219.5,1931.285714,214.4571429,-9.5,30.0,0.7292693,1.2876297,0.0,0
103,0,1,109,80,72,293.3,4.7,345.8380952,1.980952381,-32.0,1.5,-15.32835939,0.10258983,0.0,0
104,0,2,114,183,39,57.0,0.2,865.9809524,174.352381,8.75,0.25,4.7127858,0.45829592,0.0,0
105,1,2,115,98,66,142.7,11.0,1957.257143,132.0285714,6.0,-3.75,1.25162478,-2.37420112,0.0,0
106,1,4,228,164,74,524.8,5.2,625.0666667,7.4,13.0,0.25,36.797798,0.0,0.0,0
107,1,4,132,102,31,29.2,116.5,658.4285714,462.9714286,3.5,-5.0,0.5067543,-0.76755867,0.0,0
108,0,3,228,95,19,18.5,54.2,399.1238095,188.4285714,0.0,-9.0,-1.71058384,-0.4192414,0.0,0
109,1,3,127,35,80,30.2,4.3,438.6,38.97142857,0.25,3.0,-0.406292,3.33321138,0.0,0
110,1,3,117,126,59,146.0,24.5,240.4952381,144.9714286,18.75,-10.0,13.815649,-1.85891929,0.0,0
111,1,3,130,79,65,353.8,24.3,558.6952381,43.35238095,-29.25,8.0,-24.4733817,7.82988327,0.0,0
112,1,2,108,142,75,137.7,3.3,1314.066667,6.6,-9.0,1.75,-1.6167619,0.2220096,0.0,0
113,0,3,117,127,69,177.2,7.5,363.8857143,91.4,14.0,0.0,13.4303574,0.12779676,0.0,0
114,1,3,108,66,66,88.7,13.7,1507.952381,207.1238095,-17.25,7.75,-12.96955574,1.39857991,0.0,0
115,1,4,102,113,80,50.5,1.7,1591.0,122.1142857,-1.25,2.25,-0.557839,0.00208871,0.0,0
116,1,3,112,117,49,52.7,7.0,52.7,7.0,-8.5,5.0,-3.9124808,1.61981348,0.0,0
117,1,2,203,114,44,234.2,37.8,601.9238095,485.8380952,12.25,8.25,11.0235568,0.02735909,0.0,0
118,1,4,127,206,55,569.5,16.7,1942.780952,721.0285714,37.5,-8.5,20.2854019,-1.90595639,0.0,0
119,1,1,201,133,27,156.7,16.8,239.7333333,12.23333333,-16.5,-3.25,-6.6350679,-0.20500919,0.0,0
120,1,1,213,126,64,64.0,3.7,1235.92381,143.2666667,-1.25,-1.0,-0.6038106,-0.72580277,0.0,0
121,1,3,117,114,16,66.7,296.7,194.3142857,734.6952381,-4.0,-15.25,-5.2580192,-0.5110327,0.0,0
122,1,4,120,171,69,1466.2,18.8,1719.066667,529.9714286,26.0,1.75,5.6293429,1.86521434,0.0,0
123,1,4,233,166,74,140.5,3.2,660.6952381,16.0952381,-2.5,1.5,81.81489572,-0.0317953,0.0,0
124,1,1,105,51,9,930.3,6.3,2292.695238,84.80952381,-50.75,-4.25,-21.61475475,0.558092355,-122.4836103,0
125,0,2,116,99,74,141.3,7.2,861.2095238,57.06666667,5.75,2.25,2.82511428,0.17509569,0.0,0
126,1,4,110,164,64,42.7,35.8,565.4952381,301.5428571,-3.5,8.25,-1.5417621,-0.43779734,0.0,1
127,1,2,110,222,56,40.0,8.3,2890.474359,5.756410256,0.0,-0.75,-1.8445865,0.00148485,0.0,0
128,1,2,111,172,56,388.3,19.3,1235.12381,97.92380952,15.75,0.5,10.1639275,-0.35138434,0.0,0
129,0,2,116,43,73,59.8,0.0,226.0666667,37.38095238,3.25,0.0,2.75881696,0.0,0.0,0
130,1,4,109,197,28,34.7,5.0,259.1238095,381.2666667,1.0,-1.25,1.6212057,0.33170948,0.0,0
131,1,3,125,117,62,48.5,3.8,2036.838095,32.82857143,-12.5,3.0,-7.1244278,1.05622729,0.0,0
132,1,2,110,249,43,53.7,32.8,1846.495238,147.2571429,6.0,8.0,0.5646838,-0.04978743,0.0,0
133,1,4,211,198,38,22.7,37.2,1501.209524,358.552381,-2.25,13.5,68.0235756,3.15679827,0.0,0
134,0,3,115,71,40,222.2,28.3,160.2095238,1068.495238,27.25,4.25,8.43030412,1.95564295,0.0,1
135,1,3,108,80,63,117.7,10.8,1475.171429,174.2571429,2.75,0.75,2.97099764,-0.38766933,0.0,0
136,1,1,205,80,8,770.5,2.8,756.9714286,21.0,-22.5,-1.75,-12.81138376,-0.032217795,-128.1138376,0
137,1,3,217,113,42,53.8,5.5,282.6,119.4952381,-10.75,0.0,-6.7775251,-0.69670703,0.0,0
138,0,4,116,79,73,250.3,2.2,481.3142857,7.80952381,-31.75,2.75,-16.08217883,1.19741247,0.0,0
139,1,1,109,106,10,275.8,25.0,856.8095238,92.12380952,-2.0,-6.25,3.6332136,0.08271468,0.0,0
140,1,3,101,91,46,63.8,8.0,91.11111111,75.78888889,5.75,-3.75,0.56340974,-0.38341312,0.0,0
141,1,4,209,196,73,122.8,0.3,1483.495238,710.2095238,19.25,-0.75,100.6628654,0.97130583,0.0,0
142,1,3,112,122,54,96.2,38.2,96.2,38.2,9.75,-4.75,4.8328661,-0.74410071,0.0,0
143,0,4,107,265,38,87.3,54.3,876.2095238,138.3142857,8.25,-8.25,0.9996915,1.09584085,0.0,0
144,1,2,106,110,35,95.3,22.8,1545.266667,47.74285714,8.0,9.25,2.9260116,0.69591762,0.0,0
145,1,1,112,99,12,724.7,21.8,1715.92381,18.23809524,-14.0,-8.0,-10.3005232,-1.02382245,-84.9793164,0
146,1,4,134,92,75,83.0,6.2,880.2571429,608.6380952,-16.25,0.25,-7.81166989,0.31341841,0.0,0
147,1,4,110,120,75,27.7,3.3,507.5238095,852.0666667,-4.0,-0.5,-2.872374,0.00646053,0.0,0
148,0,3,109,59,77,71.0,1.5,189.4952381,47.42857143,-6.25,2.5,-1.8827432,0.44328653,0.0,0
149,0,3,116,26,80,25.3,9.5,108.6857143,464.6857143,-3.25,1.25,-8.71926547,2.7106129,0.0,0
150,1,3,101,76,52,63.8,8.0,149.2111111,63.87777778,-13.0,3.75,-7.81462807,1.01061362,0.0,0
151,0,1,108,182,64,26.7,1.7,3721.542857,84.4,-4.0,-2.75,0.1077826,-0.22189729,0.0,0
152,1,4,111,154,13,46.8,196.2,579.4952381,651.6380952,-4.5,-16.0,-0.7990895,0.18976724,0.0,1
153,1,4,120,180,71,105.3,4.3,398.3142857,151.7809524,18.25,0.5,11.2569265,1.30441635,0.0,0
154,1,3,228,47,83,2.5,31.7,1139.352381,1019.114286,1.25,1.5,-1.00020462,-0.22358719,0.0,1
155,1,3,108,90,56,84.8,8.7,1485.257143,88.83809524,14.5,-6.5,11.05350978,-1.76258423,0.0,0
156,1,2,114,114,19,901.7,57.2,1342.266667,301.9809524,-57.75,-16.0,-27.0124666,-4.8010407,-162.0747996,0
157,1,4,133,144,24,1428.5,81.3,1302.495238,509.8285714,-17.5,-10.5,-3.3197156,-0.14400406,0.0,1
158,1,2,117,151,28,144.5,48.0,1668.780952,306.9238095,-25.0,-11.25,-15.8739608,-5.69924464,-85.60600289,0
159,0,3,107,91,60,62.3,8.0,896.0666667,42.55238095,-10.5,2.5,-5.82884674,1.0439822,0.0,0
160,1,3,114,84,70,60.2,133.5,197.7777778,134.7666667,-17.25,15.0,-10.85360838,-1.08531579,0.0,0
161,0,4,108,2,80,6.8,0.0,6.028571429,0.0,-3.25,0.0,-2.146587721,0.0,0.0,0
162,1,1,115,164,78,50.2,3.2,224.2095238,12.54285714,10.25,0.25,5.7703615,0.16765467,0.0,0
163,0,4,126,141,71,210.8,7.2,237.9238095,7.571428571,14.5,-2.75,7.5364139,-0.47844851,0.0,0
164,0,6,110,185,64,314.3,13.2,314.3,13.2,7.0,-7.75,86.64381405,-1.71117157,0.0,0
165,1,3,101,72,52,49.3,9.5,90.04444444,66.76666667,8.0,1.25,3.38246125,0.11229309,0.0,0
166,1,4,111,139,7,90.8,12.2,823.6380952,882.6380952,-19.5,-5.25,-7.3493505,0.421176838,-145.9371028,1
167,0,1,107,210,68,136.7,25.0,1439.495238,28.83809524,-14.0,8.75,-5.9311866,-1.52020738,0.0,0
168,1,1,112,139,16,153.7,13.5,1902.780952,16.6952381,11.5,-2.5,9.7639277,-0.01265659,0.0,0
169,1,1,116,203,52,88.2,7.7,679.2666667,57.4952381,4.0,4.0,0.3443781,0.00014891,0.0,0
170,1,3,109,121,66,75.8,1.3,778.3142857,22.57142857,0.75,0.75,2.044611,-0.0240557,0.0,0
171,1,3,108,72,59,89.2,27.7,1895.352381,228.4,6.5,3.5,4.27251822,0.47246003,0.0,0
172,1,1,108,165,74,53.0,2.3,2611.266667,82.54285714,3.75,1.75,3.1050328,4.33e-05,0.0,0
173,0,4,217,95,79,101.0,1.7,517.4571429,18.6,-11.25,-1.0,-148.9326515,-0.48318445,0.0,0
174,1,1,112,95,12,523.7,30.3,1615.238095,14.0952381,-16.5,-5.75,-6.6699815,-0.43378588,-52.80402021,0
175,0,2,114,173,39,62.7,0.8,845.0,178.9809524,-7.25,0.5,-3.5983303,0.02373621,0.0,0
176,1,3,110,122,56,78.2,23.3,488.1238095,11.85714286,12.25,-9.25,5.0220677,-0.38346952,0.0,0
177,0,2,103,69,83,89.8,9.3,242.1238095,7.980952381,10.75,1.75,7.59480131,0.00773178,0.0,0
178,1,4,229,168,71,67.2,0.7,694.952381,9.828571429,-1.5,0.25,-0.1292403,0.0,0.0,0
179,0,4,123,23,73,33.5,0.0,24.85714286,15.23809524,-2.5,0.0,-0.59406084,0.0,0.0,0
180,1,4,227,102,71,186.5,1.7,1223.209524,5.314285714,7.5,1.0,-133.6299333,0.18293988,0.0,0
181,1,4,110,171,67,372.2,9.7,515.9238095,747.6952381,39.75,-6.0,14.9391431,0.22188301,0.0,0
182,1,2,110,247,53,47.5,1.3,1426.980952,304.1714286,15.0,-0.5,5.0662761,-0.0538096,0.0,0
183,1,4,111,144,6,92.3,1.5,514.4285714,921.8380952,-4.25,-1.25,-0.243042,-0.146503151,0.0,1
184,1,4,111,158,5,80.5,0.7,368.2095238,931.7809524,13.75,-1.5,4.9954708,0.038594989,0.0,1
185,1,2,111,140,58,198.7,9.5,1414.695238,39.54285714,-29.75,6.25,-17.490612,0.74549777,0.0,0
186,0,6,107,115,73,286.0,2.2,317.1714286,3.428571429,-20.0,-0.25,-43.0838463,0.2267261,0.0,0
187,1,1,103,273,27,307.0,35.0,2270.780952,212.7428571,8.75,-5.0,-0.2850931,-0.43987836,0.0,0
188,1,2,108,131,13,252.8,0.7,1016.638095,2.4,15.75,0.25,3.7341293,-0.45209437,0.0,0
189,1,4,133,190,22,626.8,23.5,751.8857143,578.2666667,32.0,-5.0,10.3040172,0.10649782,0.0,1
190,0,4,111,5,78,2.0,0.0,4.695238095,9.285714286,-1.25,0.0,-0.218678274,0.0,0.0,0
191,0,4,137,54,78,66.5,0.2,122.952381,4.695238095,0.0,0.25,1.28625197,-0.03631442,0.0,0
192,1,4,109,77,12,3707.3,349.2,2855.209524,647.4095238,-80.75,-24.0,-16.57935256,0.57998388,-106.3841789,1
193,1,6,102,204,61,233.8,13.2,6687.638095,48.92380952,1.75,4.75,190.049585,2.62070116,0.0,0
194,1,2,111,167,57,66.7,6.3,1530.6,13.85714286,2.75,1.75,2.7168799,0.59929279,0.0,0
195,1,3,125,93,60,217.3,17.2,1289.095238,35.83809524,3.0,-4.0,2.60824963,-2.19840141,0.0,0
196,1,4,133,172,26,206.2,139.2,1424.495238,349.7428571,2.75,-21.5,4.4569685,0.47863714,0.0,1
197,1,6,110,142,75,821.7,5.3,821.7,5.3,6.0,1.75,125.5951604,0.56077568,0.0,0
198,0,1,203,163,75,30.3,1.3,611.6952381,210.6,0.75,2.0,2.0395777,0.09004597,0.0,0
199,0,4,133,1,71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.087092818,0.0,0.0,0
200,1,4,111,223,49,104.0,40.8,1028.92381,62.26666667,6.25,-9.5,-0.5412755,1.00672846,0.0,0
201,1,4,127,169,63,166.5,2.7,2772.380952,696.4571429,22.5,-2.25,10.7740595,-0.17422053,0.0,0
202,1,4,122,157,74,59.8,2.0,234.4285714,13.06666667,-13.25,1.25,-7.7738744,-0.01982107,0.0,0
203,0,1,216,24,65,21.8,0.0,19.52380952,68.80952381,9.25,0.0,7.67359701,0.0,0.0,0
204,1,1,116,184,53,108.3,6.8,526.9714286,13.80952381,-20.75,5.75,-11.0302611,-0.05222987,0.0,1
205,1,3,106,76,69,431.7,128.5,988.1714286,127.3142857,-39.0,25.0,-8.28939898,-0.80775979,0.0,0
206,1,4,227,185,69,220.2,8.2,390.9714286,9.495238095,17.25,-0.25,-45.6641148,-0.58217611,0.0,0
207,1,2,107,177,18,106.3,8.5,2269.257143,8.40952381,16.75,-1.25,6.3899021,0.00496368,0.0,0
208,1,4,109,184,23,160.0,3.7,691.8857143,347.1142857,-2.5,0.25,-2.7013701,-0.32699126,0.0,0
209,1,3,110,114,59,57.8,23.3,366.7428571,91.38095238,-8.25,10.5,-4.3612968,0.38651512,0.0,0
210,1,2,216,174,16,152.8,2.3,3268.92381,21.14285714,2.0,0.5,-1.4817849,0.01450128,0.0,0
211,1,2,113,76,11,222.3,2.8,1641.952381,183.552381,-27.0,-3.25,-8.95199792,-0.03711478,-61.85016745,0
212,1,4,216,242,65,1493.7,11.3,1187.780952,30.31428571,63.5,-5.5,15.9760531,-3.33547205,0.0,0
213,1,2,112,159,62,28.8,4.3,182.2095238,189.8095238,0.75,4.25,-0.8572667,1.83773763,0.0,0
214,1,6,110,182,71,287.8,252.3,287.8,252.3,-4.25,19.25,68.5009422,1.3423242,0.0,0
215,1,4,134,98,77,155.8,4.3,487.6857143,420.0666667,-11.75,2.0,-7.7818343,2.05438336,0.0,0
216,0,3,124,11,71,1.7,0.0,21.26666667,38.82857143,-2.25,0.0,-0.96594657,0.0,0.0,0
217,1,4,108,54,8,1997.8,976.7,2585.12381,458.2571429,-76.75,-42.75,-26.57559888,0.588595726,-179.3852924,0
218,1,4,104,113,11,139.7,1.3,489.8095238,1212.380952,24.0,2.0,13.3180477,-0.49588,0.0,0
219,1,6,209,80,54,30.5,8.7,31.74285714,8.828571429,6.25,-6.0,81.0,-3.02738833,0.0,0
220,0,6,104,204,57,1550.8,140.8,2860.6,260.0666667,36.75,15.5,198.6538723,0.15216629,0.0,0
221,1,1,109,141,71,466.7,2.2,519.4095238,40.63809524,12.75,-0.25,11.5806393,0.09834392,0.0,0
222,1,5,202,60,77,290.8,1.3,182.0666667,9.495238095,-9.5,0.5,-43.8159677,0.01835257,0.0,0
223,1,2,108,172,73,442.7,2.8,2056.542857,9.123809524,-1.5,-0.5,-0.9363447,0.16939503,0.0,0
224,1,1,108,131,32,232.3,19.3,1631.638095,74.68571429,2.0,1.75,-2.6939541,-0.30924013,0.0,1
225,1,3,110,87,18,190.5,22.0,210.1142857,425.1238095,26.25,5.0,13.43391031,0.30681216,0.0,0
226,1,3,110,72,20,205.7,41.3,107.0285714,262.6380952,-30.25,-11.75,-14.69587129,-0.31012107,-52.90513664,0
227,1,3,102,103,24,43.3,2.0,396.4095238,33.74285714,11.75,0.0,4.46449979,-0.02715217,0.0,0
228,1,2,118,111,74,28.0,6.7,1559.638095,502.1238095,7.5,-2.75,3.0758452,-0.34797878,0.0,0
229,0,3,204,47,69,127.3,3.2,397.6380952,51.66666667,-12.0,0.25,-10.57872334,0.22026086,0.0,0
230,0,5,101,86,62,184.8,8.3,229.0666667,11.33333333,19.5,-3.0,77.99667587,0.0,0.0,0
231,1,2,205,50,74,12.7,10.5,419.2888889,801.6,-7.25,6.25,-5.57214745,1.41540137,0.0,0
232,1,3,118,90,20,97.7,37.7,381.7428571,332.9714286,9.0,-6.0,4.94504645,-0.09436371,0.0,0
233,0,2,111,144,59,472.7,56.3,1470.352381,102.2666667,4.0,8.0,5.2936662,0.02550962,0.0,0
234,1,2,108,202,68,145.3,3.7,1640.352381,22.38095238,5.5,0.25,-1.6854339,-0.70112986,0.0,0
235,0,2,111,128,63,64.5,4.0,1046.409524,14.92380952,-13.75,-1.25,-8.3565384,-0.57919855,0.0,0
236,1,4,109,160,14,41.3,0.8,220.8571429,958.8380952,12.0,-1.75,4.6848883,0.25741631,0.0,1
237,1,6,110,118,77,301.3,6.7,301.3,6.7,-19.5,3.5,102.1679998,1.1143923,0.0,0
238,1,6,205,113,18,279.7,6.8,397.4,747.0285714,15.25,4.5,109.4775649,-0.30694282,0.0,0
239,1,1,207,93,21,318.8,32.2,439.1714286,141.0285714,-25.5,-9.75,-18.2826008,0.40658505,-80.96580354,0
240,1,3,103,63,69,52.0,6.7,729.8380952,24.71428571,3.75,-2.75,0.7054695,-1.75e-05,0.0,0
241,1,1,108,202,64,142.3,1.3,3113.885714,126.552381,12.0,-2.0,7.9069485,-0.22153031,0.0,0
242,0,2,217,50,8,89.7,5.2,884.1428571,38.82857143,-6.5,-2.75,-1.91311595,-0.054578235,0.0,0
243,1,4,110,60,81,1144.3,1.2,2725.92381,463.5238095,-20.75,-0.25,-1.82910656,-0.1233962,0.0,0
244,1,2,117,151,33,207.0,45.7,1692.685714,310.1142857,-18.75,-5.25,-10.0021626,0.14216015,-45.76747129,0
245,1,6,106,146,67,95.2,2.5,1316.0,119.5555556,-2.25,-2.5,-5.8189671,-0.73952167,0.0,0
246,1,1,106,153,16,902.5,32.3,3425.114286,49.85714286,17.5,-5.5,12.6720355,-0.00445681,0.0,0
247,0,3,219,15,70,4.7,0.0,7.952380952,41.66666667,3.5,0.0,2.7523802,0.0,0.0,0
248,1,3,205,127,71,253.3,1.8,225.9714286,47.98095238,25.5,-1.75,18.894979,-0.05632133,0.0,0
249,1,2,216,162,17,162.0,1.7,2894.6,22.25714286,-12.5,1.0,-7.054963,-0.01460796,-67.22964741,0
250,1,4,134,87,75,99.7,4.0,792.9809524,637.8285714,3.5,-2.5,1.19260725,-0.40401135,0.0,0
251,1,3,228,48,42,207.5,114.3,976.4952381,240.4095238,-17.5,13.25,-11.71401495,0.19198997,0.0,1
252,1,2,208,86,75,72.7,3.2,1431.780952,489.2666667,1.0,2.25,1.64251161,-5.04306662,0.0,0
253,1,2,218,109,64,277.2,2.3,1171.095238,270.0285714,-32.75,0.75,-14.9346451,-0.03284055,0.0,0
254,1,4,208,100,82,133.2,2.0,1533.952381,35.68571429,-8.5,2.5,-75.4831534,0.82801971,0.0,0
255,1,2,110,185,18,118.2,2.8,823.2380952,487.8285714,12.75,3.25,1.4728256,-0.05105647,0.0,0
256,0,4,229,62,74,144.0,16.0,431.4095238,10.06666667,0.0,-1.25,-157.3679875,0.0,0.0,0
257,1,1,108,124,58,467.2,0.3,1780.6,257.7142857,-46.5,-0.5,-18.2977358,-0.00615023,0.0,0
258,1,6,207,168,24,74.8,26.8,1825.066667,28.40952381,13.25,2.0,169.0,0.09232031,0.0,0
259,1,5,208,58,53,57.3,2.8,1051.352381,92.98095238,-5.5,-1.75,-145.4387194,-0.62609053,0.0,0
260,0,5,107,45,80,44.7,6.2,43.55238095,10.35238095,7.25,-1.0,-27.94672552,-1.15058115,0.0,0
261,1,4,214,190,71,135.5,3.3,1182.0,14.80952381,18.75,-2.0,-26.9484045,-0.47368421,0.0,0
262,1,4,229,156,68,280.8,1.8,1047.428571,6.980952381,4.5,-0.75,-20.7860278,0.0,0.0,0
263,1,4,218,211,66,611.7,13.3,1133.457143,34.06666667,-20.25,6.75,15.1600474,1.41628276,0.0,0
264,1,4,204,105,77,133.5,0.8,1718.409524,4.495238095,-10.0,-0.75,-7.918359,-0.23282396,0.0,0
265,1,1,109,123,14,222.0,150.7,1196.552381,399.0666667,13.75,-8.5,6.1330762,0.00064869,0.0,0
266,1,1,214,143,48,292.3,8.5,1793.6,87.71428571,-0.5,1.25,3.7694553,0.32384249,0.0,0
267,1,3,211,66,70,114.7,3.8,2149.552381,56.92380952,2.75,-0.75,3.33341924,-0.94249999,0.0,0
268,1,1,108,109,66,99.7,23.2,970.9238095,716.5238095,-11.0,0.25,-6.2073221,-0.32280739,0.0,0
269,1,3,209,111,52,14.3,2.7,73.68571429,327.2666667,-5.5,1.0,-2.0252545,-0.08476093,0.0,0
270,1,2,112,162,61,24.3,7.7,338.9714286,182.7142857,-3.0,1.5,4.1319649,0.36556448,0.0,0
271,1,2,104,209,23,531.7,22.2,1126.495238,20.26666667,18.5,0.25,15.6503553,0.03458196,0.0,0
272,1,1,108,172,68,170.2,2.5,2948.666667,134.4,-17.75,2.5,-9.0582272,0.21539865,0.0,0
273,1,1,214,157,43,236.5,10.8,1813.52381,90.78095238,17.5,-4.25,11.4896564,-2.13899245,0.0,0
274,1,4,115,221,60,97.2,9.2,682.0666667,11.95238095,-6.5,2.25,-7.338739,1.96333203,0.0,0
275,1,4,207,112,67,948.8,15.3,1143.171429,29.83809524,-48.0,0.5,-18.2314941,0.0,0.0,0
276,1,3,118,92,60,50.3,211.7,373.352381,255.1238095,9.5,20.25,6.1633055,1.22272758,0.0,0
277,1,3,112,135,46,78.5,9.7,78.5,9.7,12.5,2.25,7.0738012,0.37520377,0.0,0
278,1,3,108,89,59,44.5,31.7,1866.638095,167.9809524,12.5,4.0,7.40791851,0.21051372,0.0,0
279,1,1,115,143,63,126.5,6.7,278.8380952,133.3142857,17.5,-4.0,8.1577494,0.122832,0.0,0
280,0,1,116,163,70,148.7,1.8,675.6857143,11.20952381,1.5,2.0,5.1241337,0.00015154,0.0,0
281,1,5,101,70,62,309.2,4.2,193.7777778,12.04444444,1.5,-2.75,-55.7814556,0.0,0.0,0
282,1,2,114,131,53,324.2,61.7,1376.428571,478.6952381,-39.75,16.0,-20.1756301,4.95228751,-49.86806685,1
283,0,2,116,73,71,201.5,7.5,751.4095238,38.14285714,-25.0,-1.25,-15.38035695,-0.05436644,0.0,0
284,1,3,209,124,50,5.2,3.2,80.97142857,272.0666667,-1.5,-1.0,-0.0371133,-0.26902353,0.0,0
285,1,2,108,130,12,209.8,0.8,944.552381,2.380952381,17.0,-0.75,7.5313893,-0.10753419,0.0,0
286,0,2,114,192,36,224.3,7.3,969.9809524,220.0666667,22.0,-0.5,11.4312464,0.59841277,0.0,0
287,1,4,103,92,81,76.8,0.3,310.1238095,22.63809524,15.5,-0.5,5.16036894,3.4e-05,0.0,0
288,1,4,136,25,71,53.0,2.0,1988.666667,5.40952381,-8.75,-2.5,-5.73859329,-1.22629332,0.0,0
289,0,3,210,86,60,532.3,3.3,797.0666667,48.68571429,2.0,-0.75,-3.45646406,-0.78884573,0.0,0
290,1,2,112,171,34,87.3,5.2,1597.92381,153.6857143,-18.0,-1.0,-10.5487149,-1.13041132,-53.05383082,0
291,0,6,107,131,71,77.5,1.7,258.8095238,4.066666667,-13.75,-0.25,-20.3013322,-0.22624824,0.0,0
292,0,2,110,150,69,241.2,15.2,2217.495238,11.97142857,-15.25,0.25,-9.2077466,-0.16154183,0.0,0
293,0,4,217,104,80,133.3,1.7,504.7809524,17.35238095,-3.25,-0.25,-108.0655446,-0.24834866,0.0,0
294,1,1,210,115,65,905.3,198.2,2501.511111,134.1777778,-44.5,22.75,-30.6146478,1.72488663,-54.16437688,1
295,1,4,110,140,16,257.8,2.8,918.4571429,53.25714286,18.25,3.25,2.7621615,-0.1111216,0.0,0
296,1,4,227,89,75,93.8,4.3,746.4095238,6.20952381,-4.25,4.5,-138.3507419,1.55176591,0.0,0
297,0,3,203,110,57,327.2,13.7,760.0666667,56.28571429,21.5,-3.5,21.41890158,-2.14797252,0.0,0
298,1,2,108,169,72,376.3,2.5,2009.714286,9.685714286,-7.0,0.0,2.5022077,0.45970839,0.0,0
299,1,6,101,39,60,211.8,12.7,3482.266667,15.82222222,-22.0,0.25,9.74875208,0.14508081,0.0,0
300,1,5,103,134,68,136.5,0.7,1369.885714,60.82857143,-6.25,1.5,53.90269311,0.59139634,0.0,0
301,1,3,118,86,45,46.2,141.7,363.952381,326.1238095,0.25,19.75,2.24681517,1.45588823,0.0,0
302,0,3,108,5,71,4.3,0.0,14.88571429,41.66666667,0.75,0.0,1.040369888,0.0,0.0,0
303,1,4,112,170,68,594.0,6.0,390.5238095,1077.028571,50.0,-3.75,30.8942879,-2.84794306,0.0,0
304,0,3,228,91,17,112.2,2.5,888.952381,307.9238095,19.75,1.25,13.58266876,0.04250766,0.0,0
305,1,4,126,210,72,539.0,11.2,717.2095238,10.35238095,-31.25,2.25,-24.3640842,0.46695465,-71.06191225,0
306,1,3,223,114,51,105.3,84.2,306.8444444,110.6777778,-3.0,15.25,-5.5579503,5.98716893,0.0,1
307,0,2,109,186,43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-12.4291869,0.69604678,-53.76345961,0
308,0,4,204,71,81,59.7,1.2,684.6952381,11.80952381,8.5,-0.25,3.46016567,0.07349394,0.0,0
309,1,4,125,216,62,395.3,0.8,1881.209524,208.0666667,-9.5,-0.75,-3.5222722,0.01730935,0.0,0
310,0,2,109,183,60,1809.5,113.5,2348.638095,209.6380952,-36.25,22.5,-6.4659742,1.81094401,0.0,0
311,1,3,108,61,68,144.7,15.2,1817.380952,91.17142857,-18.5,6.5,-11.58037201,1.18026722,0.0,0
312,1,3,233,68,64,157.8,21.2,131.1222222,12.67777778,-15.75,3.5,-10.52719767,0.89523355,0.0,0
313,1,4,112,144,66,164.0,2.3,888.2666667,6.495238095,-17.5,2.0,-10.1744997,0.79150537,0.0,0
314,1,2,216,164,14,633.2,20.3,2123.52381,43.4952381,0.25,-4.5,3.925833,-0.00021035,0.0,0
315,1,3,110,111,67,97.0,2.7,332.8095238,2.695238095,21.25,-0.25,12.50761648,0.00293535,0.0,0
316,1,1,112,146,64,40.7,14.3,1989.209524,346.8095238,-9.75,3.0,-5.5487497,-0.19955865,0.0,0
317,1,2,210,79,17,569.3,6.8,1131.685714,20.6952381,-23.0,0.5,-18.42461706,-0.02235436,-85.62027928,1
318,1,3,109,124,68,33.2,2.0,765.9809524,33.6952381,-9.0,1.25,-6.2107495,0.22955824,0.0,0
319,1,5,108,67,57,47.5,155.5,51.14285714,402.2095238,-2.5,21.25,-7.54538079,3.2621306,0.0,0
320,1,4,108,84,16,910.0,749.0,2041.066667,575.1142857,-63.75,-50.0,-29.232824,2.07389651,-153.472326,0
321,1,4,207,96,69,1211.2,5.8,1191.885714,17.20952381,-46.0,-3.25,-10.9708981,0.0,0.0,0
